masterid,stationname,latitude,longitude,comid,huc,county,psa_lu,RB,ISWP_Source,ISWP2,ISWP3,ISWP2_name,ISWP3_name,Watershed,lbank_do,rbank_do,bottom_do,class_do,stationcode,ag_2011_1k,ag_2011_5k,ag_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,code_21_2011_1k,code_21_2011_5k,code_21_2011_ws,dev_2011_1k,dev_2011_5k,dev_2011_ws,sampledate,CSCI,ASCI_H,ASCI_D,AFDM_gm2,Chla_ugcm2,TN_mgL,TP_mgL,PCT_MAP,DO_mgL,SpCond_uScm,Temp_C,PCT_RC,PCT_SAFN,RBP_CHN,XSLOPE
911PVCAEC,Pine Valley Creek above Espinosa,32.745259,-116.651036,20326365,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911PVCAEC,0,0,0,0,0.13401618,1.22032242,0,0,0.0048852,0,0.13401618,1.22520762,2019-06-18T07:00:00Z,0.89623638,0.869746806430124,0.768594168684676,NA,NA,0.45,0.279,NA,NA,NA,NA,NA,NA,NA,NA
911R9LMC1,Lower Morena Creek 1,32.728066,-116.538191,20325217,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911R9LMC1,0,0,0,0,0.28994159,0.24240696,0,0,0.04848139,0,0.28994159,0.29088835,2019-05-29T07:00:00Z,1.02546946,0.729098321786795,0.532570043019293,NA,NA,0.11,0.472,NA,NA,NA,NA,NA,NA,NA,NA
911S00538,Pine Valley Creek ~2.3mi above Secret Cyn. Cr.,32.78123,-116.63207,20325133,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S00538,0,0,0,0,0.1578492,1.501302,1.329787,1.018382,4.582172,1.329787,1.1762312,6.083474,2009-05-05T07:00:00Z,1.05462461,1.12291668146614,1.11785984142724,21.57,1.357,0.211,NA,42,NA,NA,NA,0,29.5,20,2.4
911S00858,Indian creek ~1.2mi above Deer Park Rd.,32.90282,-116.49337,20326313,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S00858,0,1,1,0,0.9621167,0.9621167,0.30326,3.627982,3.627982,0.30326,5.5900987,5.5900987,2010-05-31T07:00:00Z,1.08873781,1.13090347430595,1.11659996627012,45.96,3.3619999999999997,0.302,0.0343,NA,NA,NA,NA,NA,NA,NA,NA
911S00858,Indian creek ~1.2mi above Deer Park Rd.,32.90282,-116.49337,20326313,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S00858,0,1,1,0,0.9621167,0.9621167,0.30326,3.627982,3.627982,0.30326,5.5900987,5.5900987,2016-03-24T07:00:00Z,0.92667536,0.991207294175713,1.05387448259841,194,1.28,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA
911S00858,Indian creek ~1.2mi above Deer Park Rd.,32.90282,-116.49337,20326313,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S00858,0,1,1,0,0.9621167,0.9621167,0.30326,3.627982,3.627982,0.30326,5.5900987,5.5900987,2017-05-09T07:00:00Z,0.94532725,1.17569294142313,1.12034597819942,11.1,1.79,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA
911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,32.73547,-116.65268,20325195,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S01142,0,0,0,0,0.01976597,1.241958,0,1.684061,4.057742,0,1.70382697,5.2997,2011-05-24T07:00:00Z,0.9519322,1.01079152768584,0.885893803607861,25.4,0.231,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,32.73547,-116.65268,20325195,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.01976597,1.241958,0,1.684061,4.057742,0,1.70382697,5.2997,2015-03-23T07:00:00Z,NA,0.79210684541228,0.824224583602545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,32.73547,-116.65268,20325195,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S01142,0,0,0,0,0.01976597,1.241958,0,1.684061,4.057742,0,1.70382697,5.2997,2016-04-19T07:00:00Z,0.88564909,0.621674435565683,0.6652484656712,5.74,0,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA
911S01818,Pine Valley Creek below Noble Cyn. Cr.,32.86215,-116.52037,20325007,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S01818,0,0,0,0,0.05644403,0.3474736,5.153782,2.370649,3.083828,5.153782,2.42709303,3.4313016,2009-05-06T07:00:00Z,1.05424441,0.81379967738037,0.827136402871841,51.29,0.8065,0.2345,0.0321,44.5,NA,NA,NA,0,66.5,19,1.2
911S02058,Pine Valley Creek below Secret Cyn. Cr.,32.76142,-116.64257,20325163,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S02058,0,0,0,0,0,1.401681,0.3531489,1.245514,4.383469,0.3531489,1.245514,5.78515,2009-05-05T07:00:00Z,1.04273259,1.12705601460363,1.14701925381645,12.7,1.118,0.3604,NA,12,NA,NA,NA,0,26.5,20,3.9
911S03354,Pine Valley Creek ~3.8mi above Secret Cyn. Cr.,32.79112,-116.61677,20325097,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S03354,0,0,0,0,1.016926,1.545128,0,2.457858,4.667721,0,3.4747839999999997,6.212849,2009-05-05T07:00:00Z,1.1503791,0.937631531915034,0.908541292634823,16.77,0.835,0.1703,NA,4,NA,NA,NA,0,51,20,1.6
911S04086,Cottonwood Creek ~0.7mi below Hauser Cr.,32.67454,-116.57777,20325349,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S04086,0,0,0,0,0.18379896,0.62257375,2.03125,2.92741612,3.77711524,2.03125,3.11121508,4.3996889900000005,2009-05-06T07:00:00Z,1.00511884,0.903427387495473,0.90185886786507,148.235,0.149,1.206,0.182,0,NA,NA,NA,0,79,20,1.8
911S12262,Cottonwood Creek ~0.6mi below Bob Owens Cyn. Cr.,32.65665,-116.68056,20326413,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911S12262,0,0,0,0,0.1575926,0.7272508,3.179191,2.251323,3.588229,3.179191,2.4089156000000003,4.3154798,2010-05-24T07:00:00Z,0.95995121,0.667957506689061,0.704616111585375,47.53,1.831,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCAM01,Campo Creek 1,32.58928,-116.51797,20326431,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911TCAM01,0,0,0,0,0.8058162,0.444671,15.61691,6.077645,6.533837,15.61691,6.8834612,6.978508,2000-11-12T08:00:00Z,1.04512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCAM01,Campo Creek 1,32.58928,-116.51797,20326431,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911TCAM01,0,0,0,0,0.8058162,0.444671,15.61691,6.077645,6.533837,15.61691,6.8834612,6.978508,2001-05-19T07:00:00Z,0.86757688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCAM01,Campo Creek 1,32.58928,-116.51797,20326431,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911TCAM01,0,0,0,0,0.8058162,0.444671,15.61691,6.077645,6.533837,15.61691,6.8834612,6.978508,2008-05-07T07:00:00Z,0.85081176,0.443129566817125,0.43241669107697,16.16,1.118,NA,NA,NA,NA,NA,NA,0,91,15,1.6
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2000-05-31T07:00:00Z,1.17524297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2000-11-11T08:00:00Z,0.84192036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2001-05-19T07:00:00Z,0.89900651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2004-05-18T07:00:00Z,0.89102026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2005-06-15T07:00:00Z,0.7742093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52,19,NA
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2007-05-02T07:00:00Z,0.95804261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2007-06-06T07:00:00Z,1.12480552,NA,NA,NA,NA,0,0.0274,NA,NA,NA,NA,0,67,20,2.7
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2008-04-15T07:00:00Z,0.61747049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64,18,3
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2009-04-22T07:00:00Z,0.70296527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,77,20,2.4
911TCCTCx,Troy Canyon Creek (TCC2),32.80778,-116.44,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TCCTCx,0,0,0,0,0.179035,0.179035,0.6651885,2.524394,2.524394,0.6651885,2.703429,2.703429,2011-05-31T07:00:00Z,1.06401868,1.32767675422195,1.20024407433155,72.74,0.852,0.132,0.0258,NA,NA,NA,NA,NA,NA,NA,NA
911TJIND2,Indian Creek 2,32.89752,-116.50406,20324959,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJIND2,0,1,1,0,0.8058486,0.7994725,1.789077,3.680319,3.651199,1.789077,5.4861676,5.4506715,2007-06-05T07:00:00Z,0.93670771,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,50,20,4.1
911TJIND2,Indian Creek 2,32.89752,-116.50406,20324959,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJIND2,0,1,1,0,0.8058486,0.7994725,1.789077,3.680319,3.651199,1.789077,5.4861676,5.4506715,2008-05-08T07:00:00Z,1.11431015,1.03383528901659,1.02530909717533,7.22,0.732,NA,NA,NA,NA,NA,NA,0,23,20,4.6
911TJIND2,Indian Creek 2,32.89752,-116.50406,20324959,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJIND2,0,1,1,0,0.8058486,0.7994725,1.789077,3.680319,3.651199,1.789077,5.4861676,5.4506715,2021-04-10T07:00:00Z,1.16730245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2012-05-18T07:00:00Z,0.93756716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2012-06-25T07:00:00Z,0.96858749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2013-03-18T07:00:00Z,0.9495156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2015-03-30T07:00:00Z,0.96135784,0.814863092356718,0.854581962031843,61.3,1.43,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2016-04-19T07:00:00Z,0.91783554999999994,0.853798944843118,0.862959197816016,38.6,1.03,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2017-05-10T07:00:00Z,0.67900257,1.05811816308254,1.05483594752257,0.834,2.56,0.199,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,32.76012,-116.45123,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJKT2,0,0,0,0,0.05055931,0.08759797,2.13058419,2.36364785,2.15537114,2.13058419,2.41420716,2.24296911,2019-05-08T07:00:00Z,0.93676729,NA,NA,NA,NA,0.11,0.644,NA,NA,NA,NA,NA,NA,NA,NA
911TJKTC5,Kitchen Creek 5,32.75288,-116.45197,20326347,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJKTC5,0,0,0,0,0.05656109,0.08137984,2.9438,2.60888,2.192735,2.9438,2.6654410900000003,2.2741148399999997,2000-04-20T07:00:00Z,1.02074921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKTC5,Kitchen Creek 5,32.75288,-116.45197,20326347,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJKTC5,0,0,0,0,0.05656109,0.08137984,2.9438,2.60888,2.192735,2.9438,2.6654410900000003,2.2741148399999997,2001-05-19T07:00:00Z,1.09361996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJKTC5,Kitchen Creek 5,32.75288,-116.45197,20326347,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJKTC5,0,0,0,0,0.05656109,0.08137984,2.9438,2.60888,2.192735,2.9438,2.6654410900000003,2.2741148399999997,2008-05-07T07:00:00Z,1.09196385,0.886344519446531,0.860600359978528,8.87,1.964,NA,NA,NA,NA,NA,NA,0,59,17,1.5
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,1999-07-15T07:00:00Z,1.10217616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2000-11-12T08:00:00Z,0.85433331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2001-05-16T07:00:00Z,1.06210164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2004-05-18T07:00:00Z,0.66473434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2005-06-08T07:00:00Z,0.62436469000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89,17,NA
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2005-11-16T08:00:00Z,0.86828427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74,17,2.4
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2007-05-02T07:00:00Z,0.83511411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62,14,NA
911TJLAP4,La Posta Creek in The Narrows between Cameron Truck Tr. & Buckman Sp. Rd.,32.69992,-116.47914,0,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLAP4,0,0,0,0,0.7674452,0.6001295,4.585026,6.224833,4.069019,4.585026,6.9922782,4.6691485,2009-04-22T07:00:00Z,0.81472215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89,17,1.2
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2001-05-19T07:00:00Z,0.92963769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2005-11-19T08:00:00Z,0.838837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2006-07-01T07:00:00Z,1.01777179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2007-06-06T07:00:00Z,1.1136565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42,20,7.7
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2008-05-07T07:00:00Z,0.9557668,0.996382468647303,0.937281564340597,29.24,1.538,NA,NA,NA,NA,NA,NA,0,44,20,9.5
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2012-06-25T07:00:00Z,1.04615721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2012-07-09T07:00:00Z,0.963059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2012-07-23T07:00:00Z,0.8284153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2013-03-18T07:00:00Z,0.81884845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2015-04-07T07:00:00Z,1.1062530800000001,0.88982692470771,0.855999298913976,2.92,0.6515,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2016-04-20T07:00:00Z,1.11513497,0.924570924804357,1.01724096087243,5.71,0.89,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJLCC2,Long Canyon Creek 2,32.77887,-116.44162,20325111,911,San Diego,Forest,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,911TJLCC2,0,0,0,0,0.06195239,0.09260688,4.70588235,1.40720418,1.90615836,4.70588235,1.46915657,1.99876524,2021-04-10T07:00:00Z,1.15275661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJNPC2,North Pine Creek (NPCNC),32.8653,-116.51815,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJPC1,0,0,0,0,0.05248119,0.3393231,4.063429,2.39081,3.033254,4.063429,2.44329119,3.3725771,2001-05-20T07:00:00Z,1.1191044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911TJNPC2,North Pine Creek (NPCNC),32.8653,-116.51815,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJPC1,0,0,0,0,0.05248119,0.3393231,4.063429,2.39081,3.033254,4.063429,2.44329119,3.3725771,2005-06-08T07:00:00Z,0.62841001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,20,NA
911TJNPC2,North Pine Creek (NPCNC),32.8653,-116.51815,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJPC1,0,0,0,0,0.05248119,0.3393231,4.063429,2.39081,3.033254,4.063429,2.44329119,3.3725771,2007-06-05T07:00:00Z,0.94865631,NA,NA,NA,NA,0.44,0.0703,NA,NA,NA,NA,0,61,16,3
911TJNPC2,North Pine Creek (NPCNC),32.8653,-116.51815,NA,911,San Diego,Other,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,TJPC1,0,0,0,0,0.05248119,0.3393231,4.063429,2.39081,3.033254,4.063429,2.44329119,3.3725771,2008-04-18T07:00:00Z,0.92096766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56,20,1.7
