masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus,StudyArea
802SWC270,33.72944,-116.74809,802,Riverside,Forest,22536110,SC,8,29.6937,33.72848,-116.7511,1486.18,1661.82,39036,7.3444,745.2319,3.4865,4609.451,46.2111,2412.7,269.7297,0.0892,0.0302,0.4311,1.6179,0.1431,-3.4191,12.8114,140.6432,4.6226,2.0943,0.0216,0.1621,0.8419905,1.968561,1.262626,0.05451737,0.1297952,0,10.26441,19.27459,11.86869,3.171165,5.78992,4.395419,10,7,0,0,0,0.95,Non-reference,NOT STUDY AREA
802SWC375,33.75657,-116.70164,802,Riverside,Forest,22535242,SC,8,8.331825,33.75694,-116.7021,1741.42,1406.58,50430.4,8.16,830.0952,3.6154,5029.692,50.48,2065.8,249.2308,0.0901,0.0302,0.4319,1.5582,0.1178,-3.4191,9.4061,140.6432,4.6226,2.0943,0.0216,0.1621,0,0,0,0,0,0,2.90704,2.90704,18.21192,1.083528,1.083528,6.978479,1,1,1,0,0,0.89,Non-reference,NOT STUDY AREA
802SWC419,33.74266,-116.71364,802,Riverside,Forest,22536092,SC,8,17.04501,33.74283,-116.7122,1618.47,1529.53,50430.4,7.6667,799.6411,3.5909,4950.154,48.1481,2065.8,256.6818,0.0898,0.0302,0.4316,1.5788,0.1332,-3.4191,10.7553,140.6432,4.6226,2.0943,0.0216,0.1621,0.1587134,0.1835761,0.5255255,0,0,0,6.538991,7.563334,29.87988,2.150751,2.487482,10.018980000000001,5,5,1,0,0,2.78,Non-reference,NOT STUDY AREA
802SWC535,33.73919,-116.72374,802,Riverside,Forest,22536092,SC,8,19.131710000000002,33.73923,-116.7227,1585.84,1562.16,50430.4,7.5902,784.8,3.52,4876.037,47.6557,2065.8,260.28,0.0897,0.0302,0.4315,1.5867,0.1384,-3.4191,11.2524,140.6432,4.6226,2.0943,0.0216,0.1621,0.7716558,1.06252,5.236908,0,0,0,9.06225,12.47813,38.32086,2.909662,4.022786,11.91818,7,7,2,0,0,1.15,Non-reference,NOT STUDY AREA
845CTC480,33.80402,-118.08385,405,Orange,Urban,22525001,SC,4,506.7447,33.80452,-118.0833,2.77,536.23,26559,5.3232,387.4304,0,391.8735,29.0192,2264.7,302.279,0.0531,0.0317,0.3831,1.5732,0.2865,1.2757,3.6307,20.5224,5.1716,2.2256,0.3746,0.1224,69.2078,89.8526,75.38054,0.03339776,0,0,11.54354,8.96998,19.78822,10.81176,14.17618,13.59937,828,27,4,0.05701254,0,2.17,Non-reference,NOT STUDY AREA
845PS0011,33.88053,-117.89742,845,Orange,Urban,22525749,SC,8,17.55978,33.88125,-117.8971,64.92,327.08,29133.9,5,384.1538,0,387.0067,28.2549,2486.1,306.2727,0.053,0.0317,0.3831,1.5646,0.286,1.4415,3.8027,16.5358,3.3923,1.6789,0.2439,0.1247,66.51635,82.83885,83.71849,0.3484678,0,0,21.78436,14.41068,12.71008,11.70858,13.2115,10.88011,75,62,4,0.1579779,0,8.04,Non-reference,NOT STUDY AREA
845RB8441,33.85423,-117.90065,845,Orange,Urban,22525755,SC,8,114.552,33.85471,-117.9016,54,485,29133.9,5.64972,436.57,0,427.205,31.0282,2486.1,312.899,0.05301,0.031722,0.383191,1.54667,0.289065,0.551764,3.04206,36.6489,8.93367,3.48749,0.647734,0.119011,48.3061,95.14467,99.6063,0.01571339,0,0,12.31065,3.203952,0.3937008,8.268587,15.00477,16.62265,316,18,1,0.125641,0,NA,Non-reference,NOT STUDY AREA
845RB8633,33.87181,-118.0196,845,Orange,Urban,22524969,SC,8,127.629,33.87213,-118.0202,15,430,28952.9,5.24552,418.346,0,418.369,28.8235,2396.9,310.277,0.052911,0.031726,0.383004,1.58005,0.289936,0.832863,2.20104,30.5425,7.9582,3.13379,0.577738,0.119706,54.86778,88.39378,100,0.05782385,0,0,15.82752,10.22377,0,9.056107,13.69156,12.57742,180,24,5,0,0,2.25,Non-reference,NOT STUDY AREA
901ACCCRx,NA,NA,NA,Orange,NA,20350539,SC,9,89.82195,33.51356,-117.7443,11.31,725.69,27639.6,5.9627,376.3285,0,478.3409,32.9254,2194.5,297.1454,0.0577,0.0315,0.3887,1.5389,0.2856,-0.6047,1.6014,63.1744,13.4637,5.0451,1.0179,0.1153,55.11051,29.99452,4.519774,0.02705031,0.1179394,2.179177,18.18783,17.06331,9.927361,10.95107,6.467626,1.649791,340,28,1,0,0,NA,Non-reference,NOT STUDY AREA
901ACPPDx,33.57517,-117.71497,901,Orange,Other,20350507,SC,9,39.84707,33.57328,-117.7156,61.78,672.22,29889.8,6,406.978,0,489.4544,33,2422.8,302.1021,0.057,0.0315,0.388,1.5686,0.2853,-0.3802,2.0945,59.6087,11.8114,4.4644,0.952,0.1171,60.88272,81.71392,51.41903,0,0,0,19.48636,12.83848,38.89816,11.93452,15.26951,13.03366,109,16,3,0,0,NA,Non-reference,NOT STUDY AREA
901ATCDOS,33.4981,-117.66593,901,Orange,Urban,20350681,SC,9,140.9745,33.49826,-117.6659,25,1710,28075.8,6.23853,460.293,0.347305,777.817,35.5895,2306,307.826,0.05785,0.031466,0.389277,1.54599,0.283365,-0.367996,3.30595,71.6403,7.27063,3.15387,0.586078,0.125259,37.51053,46.06751,82.37672,0,0,0,14.7633,21.87068,16.57235,8.041556,8.728321,16.28948,365,18,3,0,1,NA,Non-reference,NOT STUDY AREA
901PS0057,33.52977,-117.66957,901,Orange,Urban,20350529,SC,9,92.31964,33.52814,-117.6696,62.57,1671.43,29440,6.4078,495.7878,0.5268,924.1017,36.9681,2410.9,311.8571,0.0578,0.0315,0.3894,1.5561,0.2854,-0.3549,4.2093,78.4877,5.1866,2.529,0.4422,0.1289,23.49982,41.06088,65.15337,0,0,0,10.54002,15.43218,21.96319,4.817304,7.046454,14.92768,208,6,1,0,1,3.08,Non-reference,NOT STUDY AREA
901S00531,33.55975,-117.772,901,Orange,Urban,20348625,SC,9,18.99315,33.55893,-117.7726,31.97,283.03,27522.3,6,366.025,0,483.0394,34.55,2226.2,298.0417,0.0572,0.0315,0.3878,1.4992,0.2925,-0.7542,1.2074,76.1022,11.0875,3.8191,1.3876,0.1136,16.31908,10.00354,10.42146,0,0,0,14.61276,13.45377,8.429119,5.993874,4.450275,1.580795,40,38,2,0,0,3.5,Non-reference,NOT STUDY AREA
901S00997,33.44002,-117.61937,901,Orange,Other,20350837,SC,9,17.21076,33.43956,-117.6197,34.29,292.71,28034.6,5.96,372.325,0,367.2404,32.36,2300.3,293.5789,0.0614,0.0313,0.3932,1.5029,0.2805,-0.6895,1.1153,65.3748,14.9606,5.444,1.2035,0.1143,48.11928,51.7397,59.17637,0,0,0,25.48261,26.35571,22.1128,7.567383,7.907586,8.805546,63,55,6,0,0,5.79,Non-reference,NOT STUDY AREA
901S01811,33.56418,-117.71792,901,Orange,Other,20348641,SC,9,44.1272,33.56334,-117.7177,52.52,684.48,29889.8,6,400.5446,0,491.0788,33.0074,2422.8,301.2182,0.0571,0.0315,0.3881,1.5695,0.2851,-0.4158,2.0625,60.2019,12.2831,4.6164,0.9769,0.1167,62.59763,77.34875,63.63636,0,0,0,19.19979,16.13379,23.74332,12.30712,15.13225,15.17263,129,30,4,0,0,2.06,Non-reference,NOT STUDY AREA
901S02702,33.51636,-117.74062,901,Orange,Other,20350539,SC,9,89.05857,33.51637,-117.7406,11.26,725.74,27639.6,5.9625,376.4757,0,478.8217,32.9283,2194.5,297.2752,0.0577,0.0315,0.3887,1.5388,0.2855,-0.6025,1.5903,63.1341,13.4319,5.035,1.0161,0.1153,55.31887,33.41555,3.964194,0,0,0,18.26312,18.02893,8.567775,10.99708,7.05096,1.779803,340,43,1,0,0,2.63,Non-reference,NOT STUDY AREA
901S06030,33.50267,-117.64794,901,Orange,Urban,20348919,SC,9,281.1796,33.50226,-117.6484,31.18,1340.82,28075.8,6.0215,455.6802,0.1068,594.7227,33.9491,2306,313.276,0.0598,0.0314,0.3919,1.5598,0.2797,-1.3248,3.6982,97.3328,6.6571,3.0494,0.4785,0.1374,5.911425,24.82845,91.35654,0.5864051,0,0,6.993649,17.12325,8.523409,2.037307,4.023936,10.7498,150,23,1,0.1751313,0,5.14,Non-reference,NOT STUDY AREA
901S06798,33.53154,-117.74144,901,Orange,Other,20350539,SC,9,81.63088,33.53154,-117.7415,19,715,32069.3,5.980467,359.3879,0,473.013,32.8361,2344.6,290.9091,0.05806667,0.05806667,0.3889667,1.5125,0.289,-0.7077,1.315633,65.20803,15.5844,5.696267,1.147433,0.1129333,56.80447,44.0032,0.6954794,0,0,0,17.85876,13.66882,1.639344,11.21795,8.549505,1.346167,319,89,0,0,0,0.14,Non-reference,NOT STUDY AREA
901S06851,33.55052,-117.67542,901,Orange,Other,20348813,SC,9,37.62112,33.55052,-117.6754,73,422,29440,6,378.7883,0,444.3672,32.71083,2410.9,299.1863,0.05816667,0.05816667,0.3893333,1.509733,0.2803,-0.7635,1.071033,65.8115,13.9306,5.2393,1.030067,0.1159333,68.45578,69.69991,76.99653,0,0,0,23.0497,24.22551,18.40278,12.85439,12.19362,14.75457,126,48,4,0.1235078,0,4.78,Non-reference,NOT STUDY AREA
901S11685,33.50987,-117.63482,901,Orange,Urban,20348919,SC,9,278.9294,33.50985,-117.6349,38,1334,29052.4,6.0217,456.9697,0.1081,463.3498,33.9681,2399.7,313.4414,0.0599,0.0314,0.3916333,1.535667,0.2807333,-0.3258333,2.613933,63.31073,8.5147,3.431233,0.7169,0.1254333,5.341778,14.3135,64,0.5910574,0.7537078,0,6.876204,15.31381,22.48485,1.980984,2.778358,8.213649,149,32,12,0.2156145,4,0.67,Non-reference,NOT STUDY AREA
901S12942,33.4779,-117.6785,901,Orange,Urban,20350775,SC,9,448.6558,33.47784,-117.6785,6,1727,26870.5,6.0535,451.9023,0.1763,466.5479,34.2866,2192.7,309.9425,0.05973333,0.0314,0.3911667,1.5615,0.2791667,0.1005333,5.562767,51.44327,5.943567,2.693667,0.4320667,0.1276,18.99892,61.84696,90.3118,0.3675165,0,0,10.17752,19.35237,6.291759,4.175768,9.866006,13.80042,638,23,0,0.1136732,1,3.07,Non-reference,NOT STUDY AREA
901S39498,33.49038,-117.66532,901,Orange,Urban,948070434,SC,9,302.1938,33.49039,-117.6653,19.14,1352.86,28075.8,6.0103,450.4656,0.1019,582.8054,33.8041,2306,312.2369,0.0598,0.0314,0.3919,1.5561,0.2794,-1.2731,3.5592,94.9558,7.2785,3.2291,0.5222,0.1359,9.156243,46.66889,74.92355,0.5456278,0,0,7.878544,24.42177,23.64934,2.566781,6.935415,11.5486,273,45,4,0.1367989,1,5.08,Non-reference,NOT STUDY AREA
901SJSJC9,33.48442,-117.67577,901,Orange,Urban,20350775,SC,9,446.5966,33.48423,-117.6755,11.46,1722.54,28075.8,6.0602,452.3689,0.1769,631.3923,34.3047,2306,310.1006,0.0592,0.0314,0.391,1.5526,0.2809,-0.9606,3.5351,86.7654,7.2683,3.2009,0.5423,0.1323,18.70462,55.54606,87.92432,0.3692112,0,0,10.16862,21.51513,10.57318,4.134403,8.930068,12.93229,638,47,0,0.1197605,1,NA,Non-reference,NOT STUDY AREA
901TCSMP1,33.63582,-117.61739,901,Orange,Other,20348259,SC,9,58.26357,33.63592,-117.6172,237.07,1496.93,32544.6,6.6497,554.4961,0.8429,1176.132,39.3333,2496.4,316.1429,0.0577,0.0315,0.3893,1.5635,0.2892,-0.7916,3.9928,97.372,4.3531,2.4847,0.2736,0.1341,7.587975,34.57862,58.78049,0,0,0,5.711064,19.6989,23.29268,2.199264,8.655681,8.201917,25,18,2,0,1,NA,Non-reference,NOT STUDY AREA
902MCGSxx,33.47689,-117.14042,902,Riverside,Other,22549073,SC,9,568.5357,33.48058,-117.144,298.72,1090.28,28249.5,5.3647,374.7359,1.0141,985.1528,29.7357,2666.4,352.4407,0.0729,0.0307,0.4107,1.6128,0.2763,-0.7171,4.0286,96.369,3.8753,2.2351,0.055,0.1426,16.9978,58.32715,42.9895,2.644089,0.03551022,0.123533,13.70579,19.40795,25.20074,4.02667,8.123876,7.170817,1038,95,8,0.0736377,0,NA,Non-reference,NOT STUDY AREA
902RCBWGR,33.40772,-117.2023,902,San Diego,Other,22548475,SC,9,26.96149,33.40767,-117.2023,168,550,30492.7,5.37805,476.59,1,779.727,31.3659,2448.4,314.871,0.073299,0.030796,0.409746,1.60917,0.215041,-2.67288,5.64287,154.535,5.37634,2.77797,0.028155,0.169053,8.005876,7.55157,2.425016,3.071479,3.757848,8.42374,10.74016,12.36771,15.95405,3.90461,4.995521,5.529365,32,15,4,0,0,NA,Non-reference,NOT STUDY AREA
902TCI15x,NA,NA,NA,Riverside,NA,22548249,SC,9,944.2006,33.47447,-117.1391,294.91,1782.09,29982.3,5.7658,434.6454,2.2268,2202.355,35.6532,2585.8,333.4676,0.0846,0.0305,0.4241,1.6033,0.2024,-1.6382,8.4865,109.9218,3.6933,1.9078,0.0457,0.1473,2.241631,45.98653,24.22209,3.073735,1.098091,0,5.071644,20.69885,45.51556,1.753999,7.548659,5.061853,640,97,2,0.06574622,0,NA,Non-reference,NOT STUDY AREA
903FRC,33.35652,-116.91283,903,San Diego,Forest,20343005,SC,9,5.060512,33.35894,-116.9065,1503,230,55876.4,5,687.308,4.28571,3350.88,37.1333,2224.9,294.571,0.083772,0.030601,0.422202,1.48777,0.222263,-2.5035,4.62405,135.843,3.93348,2.18159,0.029342,0.14972,0,0,0,0,0,0,3.2028470000000002,3.2028470000000002,4.879679,1.963132,1.963132,5.984143,0,0,0,0,0,0,Non-reference,NOT STUDY AREA
903GIR2xx,33.33521,-117.18882,903,San Diego,Ag,20341577,SC,9,17.39294,33.33543,-117.1886,94.1,391.9,29719.4,6,427.15,1,518.6059,33.3269,2389.6,304.25,0.0728,0.0309,0.4085,1.5945,0.2462,-3.1286,2.5399,141.8525,4.7601,2.2861,0.0232,0.1604,11.05764,10.17525,27.28063,25.82531,30.28403,11.03388,30.94795,28.87143,43.44049,4.845222,4.705489,5.265327,22,12,4,0.1459854,0,NA,Non-reference,NOT STUDY AREA
903GJL000,33.24667,-117.27535,903,San Diego,Other,20342615,SC,9,4.964577,33.24654,-117.2773,31.05,169.95,26281.6,6,361.4,0,519.45,36.75,2227,282.4286,0.0742,0.0309,0.4091,1.5935,0.2494,-2.5292,3.2272,136.9903,4.8451,2.4213,0.2006,0.1625,54.46639,57.61643,69.00585,1.576373,0,0,30.11415,29.0421,29.82456,6.451359,6.451603,9.39638,5,5,0,0,0,NA,Non-reference,NOT STUDY AREA
903NP9SLR,33.34992,-116.6649,903,San Diego,Other,20343009,SC,9,32.99243,33.34994,-116.6651,1085,784,44455.8,6.70192,564.282,3.94595,3092.85,39.7019,2358.8,304.811,0.09358,0.030606,0.432509,1.59256,0.174587,-3.08487,11.4704,142.636,4.43924,2.11321,0.023681,0.158465,0.00272762,0,0,0.00272762,0.004274783,0,2.33757,2.983799,4.103967,1.000018,1.265971,9.63135,22,19,1,0,1,0.14,Non-reference,NOT STUDY AREA
903SLGRD2,33.33549,-117.18845,903,San Diego,Other,20341577,SC,9,17.39294,33.33543,-117.1886,94.1,391.9,29719.4,6,427.15,1,518.6059,33.3269,2389.6,304.25,0.0728,0.0309,0.4085,1.5945,0.2462,-3.1286,2.5399,141.8525,4.7601,2.2861,0.0232,0.1604,11.05764,10.17525,27.28063,25.82531,30.28403,11.03388,30.94795,28.87143,43.44049,4.845222,4.705489,5.265327,22,12,4,0.1459854,0,NA,Non-reference,NOT STUDY AREA
903SLRRFR,33.22619,-117.34422000000001,903,San Diego,Other,20342539,SC,9,1432.551,33.22155,-117.3466,9.69,1975.31,25709.9,6.1666,509.5697,2.1408,1666.249,37.5699,2106.6,316.5241,0.084,0.0308,0.4212,1.5799,0.2209,-1.9488,6.6892,126.5908,4.3239,2.2475,0.0652,0.1546,5.17095,61.90038,71.46067,8.928335,0.3725337,0,8.310009,13.70556,9.662921,2.10503,8.711357,5.878408,773,4,1,0.04061738,0,NA,Non-reference,NOT STUDY AREA
904AHC003,33.14968,-117.2937,904,San Diego,Urban,20341917,SC,9,43.41211,33.14995,-117.2964,12.69,486.31,27030.8,6,394.9208,0,513.727,36.7273,2184.8,285.8679,0.0766,0.0309,0.4114,1.5827,0.2647,-1.7364,3.2633,119.3555,4.734,2.5247,0.3313,0.1627,54.23437,46.29442,78.9781,0.1741005,0,0,22.47969,22.86802,18.9781,6.583445,4.658122,14.31728,69,5,2,0.2941176,0,NA,Non-reference,NOT STUDY AREA
904AHC004,33.14887,-117.29758,904,San Diego,Urban,20341917,SC,9,57.70274,33.14968,-117.2965,12.69,486.31,27030.8,6,395.0667,0,506.9199,36.661,2184.8,283.9577,0.0762,0.0309,0.411,1.5833,0.2653,-1.8256,3.2378,116.6968,4.5009,2.379,0.3497,0.1587,54.04731,48.79956,74.10628,0.1559357,0,0,23.25157,23.24846,21.73913,6.641711,5.576877,11.08658,101,28,3,0.4,0,NA,Non-reference,NOT STUDY AREA
904AHCSAx,33.15625,-117.22611,904,San Diego,Other,20341905,SC,9,25.89272,33.15432,-117.2399,101.84,397.16,28779.3,6,405.129,0,544.4308,37.038,2301.9,291,0.0768,0.0309,0.4118,1.5816,0.2635,-1.5963,2.874,131.47,4.9335,2.7613,0.2529,0.1738,51.56929,70.45177,55.18519,0.2919607,0,0,23.83998,21.11777,19.77778,7.180716,8.903878,4.33742,50,33,0,0,0,NA,Non-reference,NOT STUDY AREA
904CBAHC6,NA,NA,NA,San Diego,NA,20341917,SC,9,57.70274,33.14968,-117.2965,12.69,486.31,27030.8,6,395.0667,0,506.9199,36.661,2184.8,283.9577,0.0762,0.0309,0.411,1.5833,0.2653,-1.8256,3.2378,116.6968,4.5009,2.379,0.3497,0.1587,54.04731,48.79956,74.10628,0.1559357,0,0,23.25157,23.24846,21.73913,6.641711,5.576877,11.08658,101,28,3,0.4,0,NA,Non-reference,NOT STUDY AREA
904CBBVR4,33.18147,-117.32893,904,San Diego,Urban,20341853,SC,9,40.74786,33.18097,-117.326,8.3,464.7,25127.3,6,391.7473,0,516.4974,36.4766,2059.3,281.74,0.075,0.0309,0.4098,1.5881,0.2602,-1.7719,2.495,135.1968,5.0725,2.7314,0.3328,0.1638,73.63096,81.36271,64.88834,0,0,0,16.57647,11.424,17.74194,10.08831,11.64347,10.39795,69,6,1,0,1,NA,Non-reference,NOT STUDY AREA
904CBESC5,33.08559,-117.15037,904,San Diego,Other,20341969,SC,9,137.2245,33.08728,-117.1429,158.13,572.87,29593,6.2731,437.9936,0.9333,718.2988,37.5154,2491.8,318.5394,0.0815,0.0309,0.4175,1.612,0.2458,-2.931,4.0482,142.5183,4.8442,2.4001,0.0258,0.1611,30.20696,36.19963,1.85701,4.866017,3.870271,0,13.05914,21.91098,12.25627,6.184022,6.257516,2.349801,112,5,0,0.08163265,3,NA,Non-reference,NOT STUDY AREA
904CBESC6,33.07156,-117.16444,904,San Diego,Other,20342595,SC,9,187.8756,33.03452,-117.2358,8.520001,722.48,25151.8,6.2293,416.5461,0.6858,645.334,37.2034,2165.9,310.292,0.081,0.0309,0.4166,1.6013,0.2577,-2.4561,4.0543,137.2589,4.8438,2.5207,0.0764,0.1688,28.03221,47.63933,61.4711,3.57858,0,0,15.8569,36.49272,32.74956,5.575275,5.207801,6.455281,164,12,2,0.04409171,0,NA,Non-reference,NOT STUDY AREA
904CBESC8,33.03393,-117.23565,904,San Diego,Other,20342595,SC,9,190.4453,33.03433,-117.236,8.33,722.67,25151.8,6.2262,417.7682,0.6943,651.333,37.2092,2165.9,310.7904,0.081,0.0309,0.4167,1.6013,0.2574,-2.4703,4.0754,137.319,4.8412,2.5149,0.0753,0.1687,27.64175,48.19688,61.02594,3.539815,0,0,15.66687,36.24185,33.19575,5.530023,5.209412,6.405514,176,12,2,0.04403347,0,NA,Non-reference,NOT STUDY AREA
904CBSAM5,33.08855,-117.24526,904,San Diego,Other,948070419,SC,9,84.54061,33.09085,-117.2447,16.32,511.68,25739.1,6.0037,408.9375,0.6078,569.2311,36.9515,2201.9,300.7353,0.0784,0.0309,0.4136,1.6135,0.2666,-1.7948,3.4512,132.7998,4.8734,2.7576,0.139,0.1644,44.42102,46.82556,53.17769,2.651334,1.617099,0,20.80179,18.25213,15.82361,7.270436,7.23709,7.240906,143,4,0,0.3875969,0,NA,Non-reference,NOT STUDY AREA
904ECHRBx,33.10878,-117.11144,904,San Diego,Urban,20341947,SC,9,127.8316,33.10625,-117.1157,183.71,547.29,30332.2,6.1637,441.6339,0.9615,742.8302,37.4207,2505.2,319.2564,0.0816,0.0308,0.4177,1.6143,0.2463,-3.019,4.0504,141.6269,4.7847,2.3391,0.0245,0.1589,31.07709,86.61939,83.80282,4.694826,0,0,11.69799,9.594668,11.13556,6.285706,13.27847,12.59409,122,31,1,0.1116071,2,NA,Non-reference,NOT STUDY AREA
904ENCGVR,33.07153,-117.26217,904,San Diego,Other,20341975,SC,9,14.74054,33.06813,-117.2626,21.81,297.19,25739.1,6,322.9091,0,396.6133,34.5714,2201.9,268.7368,0.0784,0.031,0.4127,1.6251,0.2671,-0.7788,6.0849,84.1258,3.6786,2.0113,0.8014,0.1482,76.13088,76.15413,72.92438,0,0,0,10.82962,10.83293,12.63882,10.08639,10.09313,8.96063,45,45,8,0,0,NA,Non-reference,NOT STUDY AREA
904PS0034,33.06756,-117.26276,904,San Diego,Urban,20341975,SC,9,14.74054,33.06813,-117.2626,21.81,297.19,25739.1,6,322.9091,0,396.6133,34.5714,2201.9,268.7368,0.0784,0.031,0.4127,1.6251,0.2671,-0.7788,6.0849,84.1258,3.6786,2.0113,0.8014,0.1482,76.13088,76.15413,72.92438,0,0,0,10.82962,10.83293,12.63882,10.08639,10.09313,8.96063,45,45,8,0,0,5.4,Non-reference,NOT STUDY AREA
904S00537,33.05031,-117.22428,904,San Diego,Urban,20342631,SC,9,177.5582,33.04995,-117.2244,16.99,714.01,25395.3,6.25,423.7794,0.7196,660.8629,37.2996,2251.4,312.3131,0.0811,0.0309,0.4168,1.6033,0.2546,-2.5763,4.0385,140.8989,4.8933,2.5308,0.0397,0.1694,26.519,23.70036,55.24862,3.787414,0.01614466,0,14.88354,26.14896,33.46488,5.48861,3.659515,4.249265,144,17,2,0.04805382,0,2.63,Non-reference,NOT STUDY AREA
904S01814,33.02292,-117.2273,904,San Diego,Urban,20341999,SC,9,797.6394,33.02299,-117.2254,23.28,1700.72,25395.3,6.8819,503.3701,2.3263,1259.71,40.7158,2251.4,326.2973,0.0887,0.0309,0.4253,1.5778,0.241,-2.1544,4.3963,133.0618,4.3152,2.2479,0.0427,0.1557,6.839479,37.66837,29.3613,2.463214,0,0,9.838866,50.33673,56.81602,2.083004,4.635423,4.838404,370,13,1,0.3067485,0,2.12,Non-reference,NOT STUDY AREA
904S02201,33.17979,-117.33735,904,San Diego,Urban,20341853,SC,9,48.22414,33.1798,-117.3374,5.01,467.99,25127.3,6,384.8807,0,502.8217,36.2252,2059.3,278.5763,0.0748,0.0309,0.4095,1.5889,0.2635,-1.6286,2.7667,125.3139,4.7929,2.5672,0.4251,0.1592,74.18066,78.14095,87.44307,0,0,0,16.92796,15.44957,10.08458,10.22798,11.12257,13.55264,72,7,3,0,1,2.34,Non-reference,NOT STUDY AREA
904S02585,NA,NA,NA,San Diego,NA,948070419,SC,9,84.54061,33.09085,-117.2447,16.32,511.68,25739.1,6.0037,408.9375,0.6078,569.2311,36.9515,2201.9,300.7353,0.0784,0.0309,0.4136,1.6135,0.2666,-1.7948,3.4512,132.7998,4.8734,2.7576,0.139,0.1644,44.42102,46.82556,53.17769,2.651334,1.617099,0,20.80179,18.25213,15.82361,7.270436,7.23709,7.240906,143,4,0,0.3875969,0,2.26,Non-reference,NOT STUDY AREA
904S08089,33.08899,-117.13748,904,San Diego,Forest,20341969,SC,9,136.5945,33.08902,-117.1375,162.1,568.9,29593,6.2673,438.1029,0.9333,720.564,37.5011,2491.8,318.3636,0.0815,0.0309,0.4175,1.6124,0.2459,-2.9295,4.0429,142.502,4.8441,2.4007,0.0258,0.1611,30.26181,43.45345,3.995368,4.889653,3.483823,0,13.0762,20.03314,15.22872,6.189912,7.102214,2.920758,112,9,0,0.08517888,4,2.67,Non-reference,NOT STUDY AREA
904S12185,33.09918,-117.13013,904,San Diego,Urban,20341953,SC,9,127.0645,33.09918,-117.1301,174,557,29593,6.654833,418.2535,0.9235,604.5926,37.7696,2491.8,315.3903,0.08106667,0.08106667,0.4166,1.6124,0.2477333,-2.100667,3.689633,162.4272,5.846433,3.232933,0.03496667,0.1765667,31.51717,77.31652,15.45254,4.720316,0,0,12.22508,13.76921,28.25607,6.336805,11.73195,3.47134,111,24,1,0.09528818,3,1.37,Non-reference,NOT STUDY AREA
904WE1125,33.09896,-117.12876,904,San Diego,Other,20341953,SC,9,126.8298,33.09906,-117.1294,175.09,555.91,29593,6.1777,439.9519,0.961,733.0519,37.4239,2491.8,318.9805,0.0816,0.0309,0.4176,1.6144,0.2465,-2.9817,4.0099,142.4379,4.8267,2.3752,0.0248,0.1595,31.52467,77.78977,14.40678,4.731149,0,0,12.22249,13.66409,26.51332,6.333139,11.83805,3.160164,110,23,0,0.09569378,3,3.86,Non-reference,NOT STUDY AREA
904WE1131,33.0682,-117.16872,904,San Diego,Other,20341979,SC,9,149.4867,33.0683,-117.1697,104.44,626.56,29585.8,6.2543,435.7151,0.8508,700.6233,37.4615,2427.6,316.8674,0.0814,0.0309,0.4172,1.6101,0.2476,-2.8539,4.0801,142.0405,4.8477,2.4243,0.0276,0.1631,27.88534,4.106907,13.59517,4.499753,0.3704684,0,13.22171,14.40593,22.9003,5.87704,2.980855,3.881388,120,8,2,0.06443299,0,0.05,Non-reference,NOT STUDY AREA
905KCCSDx,33.06756,-117.06606,905,San Diego,Urban,20328612,SC,9,17.42335,33.06756,-117.0661,101.14,286.86,29471.2,6.8077,378.8974,1,584.3129,38.3846,2529.9,316.4445,0.0828,0.0309,0.4185,1.6353,0.2552,-2.9075,2.9013,140.2422,4.7563,2.3323,0.0303,0.1721,44.32681,51.14427,59.65608,1.244642,0.007174116,0,33.388420000000004,31.17153,23.14815,7.739478,8.445067,8.451345,19,16,4,0,1,NA,Non-reference,NOT STUDY AREA
905SDGVC2,33.04335,-117.07563,905,San Diego,Other,20328634,SC,9,23.78708,33.04389,-117.0768,102.05,307.95,27893.7,7,375.3273,0.3571,530.116,41.1233,2517.2,316.4286,0.085,0.031,0.4203,1.5926,0.2484,-2.8984,3.2428,136.3812,4.2876,2.06,0.0259,0.1569,61.25322,68.23109,43.26087,0,0,0,29.82443,27.2038,25.65217,8.844703,10.15445,7.841508,34,29,4,0.2481389,0,NA,Non-reference,NOT STUDY AREA
906CCECRx,32.96208,-117.09339,906,San Diego,Other,20331160,SC,9,7.539573,32.96208,-117.0934,153.49,261.51,28316,7,376,0.8889,468.2875,39.0435,2497.9,308.8889,0.0849,0.031,0.4199,1.5772,0.2778,-1.8318,3.7021,127.9494,3.8903,2.1595,0.0396,0.1644,58.97161,58.97161,66.12165,0,0,0,18.90957,18.90957,20.07848,9.478289,9.478289,15.20318,31,31,10,0,1,NA,Non-reference,NOT STUDY AREA
